sector,code6,prefixed,m
专用设备,688215,sh688215,3.05
专用设备,002529,sz002529,3.03
专用设备,600815,sh600815,3.02
专用设备,002418,sz002418,2.92
专用设备,688630,sh688630,2.92
专用设备,002526,sz002526,2.9
专用设备,002535,sz002535,2.73
专用设备,688312,sh688312,2.73
专用设备,603169,sh603169,2.69
专用设备,688309,sh688309,2.68
专用设备,002204,sz002204,2.63
专用设备,688097,sh688097,2.62
专用设备,300382,sz300382,2.6
专用设备,600262,sh600262,2.59
专用设备,002779,sz002779,2.5
专用设备,300400,sz300400,2.5
专用设备,688022,sh688022,2.37
专用设备,300425,sz300425,2.25
专用设备,300800,sz300800,2.25
专用设备,603203,sh603203,2.25
专用设备,600783,sh600783,2.16
专用设备,300521,sz300521,2.11
专用设备,300471,sz300471,2.09
专用设备,603126,sh603126,2.01
专用设备,603273,sh603273,2.01
专用设备,601106,sh601106,1.99
专用设备,002689,sz002689,1.87
专用设备,002278,sz002278,1.87
专用设备,300813,sz300813,1.87
专用设备,000425,sz000425,1.83
专用设备,603289,sh603289,1.8
专用设备,002209,sz002209,1.78
专用设备,002097,sz002097,1.78
专用设备,600526,sh600526,1.78
专用设备,300307,sz300307,1.77
专用设备,600835,sh600835,1.76
专用设备,002337,sz002337,1.6
专用设备,000680,sz000680,1.56
专用设备,002651,sz002651,1.56
专用设备,001395,sz001395,1.54
专用设备,603282,sh603282,1.53
专用设备,688392,sh688392,1.53
专用设备,601608,sh601608,1.48
专用设备,688361,sh688361,1.47
专用设备,002006,sz002006,1.46
专用设备,300837,sz300837,1.43
专用设备,002031,sz002031,1.41
专用设备,002367,sz002367,1.41
专用设备,300173,sz300173,1.41
专用设备,300056,sz300056,1.4
专用设备,601399,sh601399,1.38
专用设备,688328,sh688328,1.36
专用设备,601038,sh601038,1.33
专用设备,300992,sz300992,1.32
专用设备,301338,sz301338,1.32
专用设备,300472,sz300472,1.31
专用设备,603656,sh603656,1.22
专用设备,600984,sh600984,1.21
专用设备,300931,sz300931,1.15
专用设备,300816,sz300816,1.08
专用设备,600169,sh600169,1.08
专用设备,600843,sh600843,1.06
专用设备,600817,sh600817,0.99
专用设备,600582,sh600582,0.98
专用设备,603283,sh603283,0.98
专用设备,600215,sh600215,0.94
专用设备,601798,sh601798,0.93
专用设备,001277,sz001277,0.86
专用设备,301456,sz301456,0.86
专用设备,000157,sz000157,0.85
专用设备,301199,sz301199,0.81
专用设备,300084,sz300084,0.76
专用设备,603966,sh603966,0.73
专用设备,688376,sh688376,0.73
专用设备,300823,sz300823,0.71
专用设备,600894,sh600894,0.71
专用设备,002366,sz002366,0.7
专用设备,300228,sz300228,0.68
专用设备,688529,sh688529,0.65
专用设备,300480,sz300480,0.63
专用设备,301601,sz301601,0.63
专用设备,603789,sh603789,0.63
专用设备,300412,sz300412,0.62
专用设备,600499,sh600499,0.62
专用设备,603081,sh603081,0.61
专用设备,001336,sz001336,0.57
专用设备,603698,sh603698,0.54
专用设备,600980,sh600980,0.53
专用设备,300486,sz300486,0.48
专用设备,300818,sz300818,0.45
专用设备,600545,sh600545,0.45
专用设备,300415,sz300415,0.44
专用设备,600560,sh600560,0.43
专用设备,300210,sz300210,0.41
专用设备,300159,sz300159,0.39
专用设备,002073,sz002073,0.38
专用设备,300195,sz300195,0.37
专用设备,000551,sz000551,0.35
专用设备,603015,sh603015,0.34
专用设备,603611,sh603611,0.34
专用设备,603800,sh603800,0.32
专用设备,688096,sh688096,0.31
专用设备,688623,sh688623,0.31
专用设备,300293,sz300293,0.3
专用设备,300884,sz300884,0.28
专用设备,688755,sh688755,0.25
专用设备,688480,sh688480,0.24
专用设备,688565,sh688565,0.23
专用设备,600761,sh600761,0.22
专用设备,600031,sh600031,0.19
专用设备,300022,sz300022,0.16
专用设备,688128,sh688128,0.16
专用设备,600615,sh600615,0.15
专用设备,603135,sh603135,0.15
专用设备,300861,sz300861,0.14
专用设备,002774,sz002774,0.13
专用设备,300512,sz300512,0.12
专用设备,301063,sz301063,0.12
专用设备,301200,sz301200,0.12
专用设备,002690,sz002690,0.1
专用设备,300217,sz300217,0.1
专用设备,001223,sz001223,0.09
专用设备,300105,sz300105,0.09
专用设备,600243,sh600243,0.06
专用设备,002164,sz002164,0.04
专用设备,688037,sh688037,0.03
专用设备,605186,sh605186,0.01
专用设备,300509,sz300509,0.0
专用设备,603638,sh603638,-0.01
专用设备,002833,sz002833,-0.02
专用设备,301260,sz301260,-0.02
专用设备,688633,sh688633,-0.02
专用设备,603338,sh603338,-0.04
专用设备,002786,sz002786,-0.05
专用设备,002685,sz002685,-0.05
专用设备,300540,sz300540,-0.05
专用设备,688377,sh688377,-0.05
专用设备,301083,sz301083,-0.06
专用设备,688092,sh688092,-0.09
专用设备,300095,sz300095,-0.14
专用设备,002975,sz002975,-0.14
专用设备,688420,sh688420,-0.17
专用设备,603280,sh603280,-0.26
专用设备,002698,sz002698,-0.28
专用设备,603076,sh603076,-0.29
专用设备,002757,sz002757,-0.31
专用设备,600388,sh600388,-0.34
专用设备,688718,sh688718,-0.38
专用设备,300899,sz300899,-0.39
专用设备,603315,sh603315,-0.39
专用设备,688501,sh688501,-0.39
专用设备,688121,sh688121,-0.4
专用设备,603901,sh603901,-0.41
专用设备,300786,sz300786,-0.44
专用设备,688021,sh688021,-0.48
专用设备,301138,sz301138,-0.53
专用设备,603248,sh603248,-0.53
专用设备,688596,sh688596,-0.61
专用设备,002691,sz002691,-0.63
专用设备,300281,sz300281,-0.63
专用设备,301325,sz301325,-0.65
专用设备,688729,sh688729,-0.65
专用设备,300953,sz300953,-0.67
专用设备,603855,sh603855,-0.67
专用设备,301053,sz301053,-0.7
专用设备,688701,sh688701,-0.71
专用设备,688638,sh688638,-0.72
专用设备,300902,sz300902,-0.73
专用设备,603690,sh603690,-0.78
专用设备,688006,sh688006,-0.78
专用设备,300004,sz300004,-0.82
专用设备,002009,sz002009,-0.83
专用设备,603095,sh603095,-0.88
专用设备,000967,sz000967,-0.9
专用设备,300198,sz300198,-0.9
专用设备,603298,sh603298,-0.9
专用设备,001400,sz001400,-0.92
专用设备,002931,sz002931,-0.92
专用设备,003025,sz003025,-0.95
专用设备,688335,sh688335,-0.97
专用设备,300276,sz300276,-0.98
专用设备,301161,sz301161,-1.03
专用设备,603895,sh603895,-1.09
专用设备,300912,sz300912,-1.1
专用设备,301081,sz301081,-1.11
专用设备,603032,sh603032,-1.14
专用设备,688125,sh688125,-1.14
专用设备,301013,sz301013,-1.15
专用设备,688419,sh688419,-1.2
专用设备,688160,sh688160,-1.28
专用设备,301028,sz301028,-1.36
专用设备,001256,sz001256,-1.38
专用设备,002611,sz002611,-1.43
专用设备,301468,sz301468,-1.49
专用设备,688057,sh688057,-1.51
专用设备,301360,sz301360,-1.56
专用设备,688499,sh688499,-1.6
专用设备,603012,sh603012,-1.63
专用设备,603337,sh603337,-1.63
专用设备,603912,sh603912,-1.64
专用设备,300457,sz300457,-1.76
专用设备,600397,sh600397,-1.76
专用设备,300619,sz300619,-1.84
专用设备,688659,sh688659,-1.88
专用设备,300103,sz300103,-1.93
专用设备,300700,sz300700,-1.98
专用设备,688113,sh688113,-2.04
专用设备,688518,sh688518,-2.17
专用设备,002595,sz002595,-2.22
专用设备,688485,sh688485,-2.28
专用设备,301599,sz301599,-2.37
专用设备,301662,sz301662,-2.4
专用设备,300950,sz300950,-2.5
专用设备,688559,sh688559,-2.59
专用设备,003021,sz003021,-2.67
专用设备,300385,sz300385,-2.78
专用设备,002890,sz002890,-2.84
专用设备,301513,sz301513,-2.87
专用设备,300865,sz300865,-2.96
专用设备,603036,sh603036,-3.03
专用设备,002960,sz002960,-3.04
专用设备,002837,sz002837,-3.17
专用设备,003036,sz003036,-3.47
专用设备,301128,sz301128,-4.04
专用设备,688835,sh688835,-4.5
专用设备,301018,sz301018,-4.85
专用设备,688433,sh688433,-6.1
专用设备,301633,sz301633,-6.46
中药生产,002349,sz002349,9.46
中药生产,600479,sh600479,7.99
中药生产,600613,sh600613,7.42
中药生产,002728,sz002728,6.21
中药生产,600518,sh600518,5.23
中药生产,600351,sh600351,4.96
中药生产,002107,sz002107,4.88
中药生产,600252,sh600252,4.84
中药生产,600594,sh600594,4.63
中药生产,002317,sz002317,4.12
中药生产,002644,sz002644,3.79
中药生产,002566,sz002566,3.17
中药生产,300026,sz300026,3.12
中药生产,002864,sz002864,2.99
中药生产,300158,sz300158,2.97
中药生产,300534,sz300534,2.96
中药生产,301331,sz301331,2.66
中药生产,000590,sz000590,2.65
中药生产,300878,sz300878,2.63
中药生产,000790,sz000790,2.33
中药生产,000989,sz000989,2.27
中药生产,603567,sh603567,2.23
中药生产,600129,sh600129,2.17
中药生产,002873,sz002873,2.13
中药生产,603896,sh603896,2.04
中药生产,300519,sz300519,1.94
中药生产,002424,sz002424,1.93
中药生产,600422,sh600422,1.87
中药生产,300039,sz300039,1.75
中药生产,600572,sh600572,1.73
中药生产,000650,sz000650,1.71
中药生产,002287,sz002287,1.49
中药生产,300181,sz300181,1.46
中药生产,603998,sh603998,1.45
中药生产,603139,sh603139,1.44
中药生产,600771,sh600771,1.34
中药生产,002412,sz002412,1.18
中药生产,002826,sz002826,1.12
中药生产,600085,sh600085,1.04
中药生产,002275,sz002275,0.87
中药生产,300147,sz300147,0.87
中药生产,600557,sh600557,0.76
中药生产,002198,sz002198,0.69
中药生产,600976,sh600976,0.69
中药生产,002603,sz002603,0.67
中药生产,002737,sz002737,0.45
中药生产,600436,sh600436,0.31
中药生产,000538,sz000538,0.25
中药生产,603858,sh603858,0.07
中药生产,600993,sh600993,-0.02
中药生产,600285,sh600285,-0.07
中药生产,000623,sz000623,-0.16
中药生产,600750,sh600750,-0.25
中药生产,600329,sh600329,-0.3
中药生产,600671,sh600671,-0.67
中药生产,301111,sz301111,-0.78
中药生产,600535,sh600535,-0.78
中药生产,600222,sh600222,-1.43
中药生产,000423,sz000423,-1.75
中药生产,603439,sh603439,-2.54
中药生产,600381,sh600381,-3.6
互联网商务,002095,sz002095,10.2
互联网商务,300592,sz300592,5.61
互联网商务,002127,sz002127,3.53
互联网商务,301558,sz301558,2.92
互联网商务,002640,sz002640,2.36
互联网商务,605136,sh605136,2.23
互联网商务,300226,sz300226,1.91
互联网商务,300785,sz300785,1.49
互联网商务,002803,sz002803,0.99
互联网商务,300518,sz300518,0.99
互联网商务,603613,sh603613,0.44
互联网商务,300209,sz300209,0.36
互联网商务,301563,sz301563,-0.06
互联网商务,002315,sz002315,-0.29
互联网商务,600228,sh600228,-0.42
互联网商务,301381,sz301381,-1.37
互联网技术,300052,sz300052,0.49
互联网技术,600666,sh600666,0.43
互联网技术,603887,sh603887,-0.5
互联网技术,002229,sz002229,-0.56
互联网技术,603881,sh603881,-0.85
互联网技术,600588,sh600588,-0.9
互联网技术,300383,sz300383,-0.99
互联网技术,300846,sz300846,-1.51
互联网技术,300017,sz300017,-1.99
互联网技术,300738,sz300738,-2.31
互联网技术,300536,sz300536,-3.11
互联网服务,002264,sz002264,11.36
互联网服务,603888,sh603888,6.74
互联网服务,300766,sz300766,6.01
互联网服务,300523,sz300523,4.67
互联网服务,300299,sz300299,4.46
互联网服务,300987,sz300987,4.4
互联网服务,603000,sh603000,3.81
互联网服务,000681,sz000681,3.78
互联网服务,603258,sh603258,3.65
互联网服务,002174,sz002174,3.2
互联网服务,688051,sh688051,3.05
互联网服务,002602,sz002602,2.81
互联网服务,301299,sz301299,2.73
互联网服务,002624,sz002624,2.39
互联网服务,600589,sh600589,2.31
互联网服务,600556,sh600556,2.18
互联网服务,603533,sh603533,2.13
互联网服务,002425,sz002425,2.04
互联网服务,300315,sz300315,1.95
互联网服务,600633,sh600633,1.9
互联网服务,300002,sz300002,1.86
互联网服务,300459,sz300459,1.75
互联网服务,600640,sh600640,1.7
互联网服务,300043,sz300043,1.69
互联网服务,300288,sz300288,1.67
互联网服务,002517,sz002517,1.63
互联网服务,002027,sz002027,1.49
互联网服务,002291,sz002291,1.49
互联网服务,002605,sz002605,1.45
互联网服务,301102,sz301102,1.38
互联网服务,300494,sz300494,1.26
互联网服务,002995,sz002995,1.15
互联网服务,603444,sh603444,1.1
互联网服务,301428,sz301428,1.1
互联网服务,688562,sh688562,0.88
互联网服务,002555,sz002555,0.84
互联网服务,300533,sz300533,0.79
互联网服务,000409,sz000409,0.77
互联网服务,002212,sz002212,0.73
互联网服务,300418,sz300418,0.72
互联网服务,301110,sz301110,0.62
互联网服务,301001,sz301001,0.48
互联网服务,300645,sz300645,0.38
互联网服务,300031,sz300031,0.15
互联网服务,688060,sh688060,0.13
互联网服务,688618,sh688618,-0.05
互联网服务,002195,sz002195,-0.06
互联网服务,600850,sh600850,-0.07
互联网服务,002558,sz002558,-0.1
互联网服务,002919,sz002919,-0.24
互联网服务,688787,sh688787,-0.43
互联网服务,688387,sh688387,-0.5
互联网服务,300895,sz300895,-0.66
互联网服务,300113,sz300113,-0.85
互联网服务,300921,sz300921,-1.04
互联网服务,300295,sz300295,-1.15
互联网服务,600892,sh600892,-1.15
互联网服务,300674,sz300674,-1.2
互联网服务,688292,sh688292,-1.26
互联网服务,002987,sz002987,-1.39
互联网服务,688229,sh688229,-1.6
互联网服务,301380,sz301380,-1.65
互联网服务,688158,sh688158,-1.69
互联网服务,688500,sh688500,-1.93
互联网服务,301382,sz301382,-2.06
互联网服务,300081,sz300081,-2.67
互联网服务,300413,sz300413,-3.77
互联网金融,002647,sz002647,0.68
互联网金融,601519,sh601519,0.52
互联网金融,300773,sz300773,-0.84
互联网金融,300059,sz300059,-1.06
互联网金融,300803,sz300803,-1.64
互联网金融,300033,sz300033,-1.81
休闲服务,000978,sz000978,16.15
休闲服务,000428,sz000428,10.14
休闲服务,002059,sz002059,6.69
休闲服务,300860,sz300860,4.62
休闲服务,600576,sh600576,4.4
休闲服务,000721,sz000721,4.29
休闲服务,300859,sz300859,3.66
休闲服务,600250,sh600250,3.29
休闲服务,000796,sz000796,3.15
休闲服务,000610,sz000610,2.88
休闲服务,000888,sz000888,2.71
休闲服务,301073,sz301073,2.56
休闲服务,600138,sh600138,2.55
休闲服务,002707,sz002707,2.47
休闲服务,000069,sz000069,2.41
休闲服务,603136,sh603136,2.37
休闲服务,002033,sz002033,2.34
休闲服务,600706,sh600706,2.1
休闲服务,605108,sh605108,1.96
休闲服务,002159,sz002159,1.94
休闲服务,002186,sz002186,1.86
休闲服务,000430,sz000430,1.72
休闲服务,002627,sz002627,1.64
休闲服务,603099,sh603099,1.42
休闲服务,601007,sh601007,1.39
休闲服务,600054,sh600054,1.3
休闲服务,600749,sh600749,1.01
休闲服务,002306,sz002306,0.94
休闲服务,603199,sh603199,0.85
休闲服务,300144,sz300144,0.67
休闲服务,600258,sh600258,0.65
休闲服务,600754,sh600754,0.15
休闲服务,000524,sz000524,-0.15
休闲服务,600593,sh600593,-0.55
休闲服务,603402,sh603402,-1.71
休闲服务,300795,sz300795,-5.16
体育,002858,sz002858,2.39
体育,600158,sh600158,1.51
保健护理,002626,sz002626,2.02
保健护理,001206,sz001206,1.97
保健护理,300791,sz300791,0.84
保健护理,600530,sh600530,0.79
保健护理,002001,sz002001,-0.02
保健护理,603102,sh603102,-1.44
光电子器件,603679,sh603679,15.16
光电子器件,301321,sz301321,7.76
光电子器件,301479,sz301479,7.39
光电子器件,301571,sz301571,6.72
光电子器件,688635,sh688635,5.54
光电子器件,603212,sh603212,4.92
光电子器件,300790,sz300790,3.46
光电子器件,301183,sz301183,3.44
光电子器件,300323,sz300323,3.2
光电子器件,688826,sh688826,2.84
光电子器件,002962,sz002962,2.74
光电子器件,002638,sz002638,2.72
光电子器件,300747,sz300747,2.49
光电子器件,002076,sz002076,2.19
光电子器件,300625,sz300625,1.9
光电子器件,688150,sh688150,1.68
光电子器件,300632,sz300632,1.48
光电子器件,688010,sh688010,1.21
光电子器件,600071,sh600071,1.2
光电子器件,688195,sh688195,1.1
光电子器件,300162,sz300162,1.1
光电子器件,002449,sz002449,0.96
光电子器件,001267,sz001267,0.93
光电子器件,300303,sz300303,0.79
光电子器件,003015,sz003015,0.78
光电子器件,603303,sh603303,0.76
光电子器件,300296,sz300296,0.59
光电子器件,002587,sz002587,0.56
光电子器件,301421,sz301421,0.54
光电子器件,002005,sz002005,0.42
光电子器件,600884,sh600884,0.4
光电子器件,300394,sz300394,0.37
光电子器件,300102,sz300102,0.08
光电子器件,300398,sz300398,0.07
光电子器件,300389,sz300389,-0.23
光电子器件,300232,sz300232,-0.29
光电子器件,300566,sz300566,-0.35
光电子器件,688127,sh688127,-0.35
光电子器件,002387,sz002387,-0.37
光电子器件,688079,sh688079,-0.39
光电子器件,002745,sz002745,-0.43
光电子器件,688401,sh688401,-0.49
光电子器件,300301,sz300301,-0.54
光电子器件,300241,sz300241,-0.6
光电子器件,002273,sz002273,-0.64
光电子器件,300701,sz300701,-0.76
光电子器件,688299,sh688299,-0.82
光电子器件,688502,sh688502,-0.94
光电子器件,300708,sz300708,-1.11
光电子器件,605118,sh605118,-1.24
光电子器件,002456,sz002456,-1.29
光电子器件,300691,sz300691,-1.36
光电子器件,600363,sh600363,-1.39
光电子器件,688307,sh688307,-1.4
光电子器件,300219,sz300219,-1.47
光电子器件,688378,sh688378,-1.57
光电子器件,002189,sz002189,-1.6
光电子器件,300582,sz300582,-1.75
光电子器件,002036,sz002036,-1.93
光电子器件,300489,sz300489,-2.23
光电子器件,002983,sz002983,-2.29
光电子器件,603297,sh603297,-2.87
光电子器件,600703,sh600703,-3.05
光电子器件,300889,sz300889,-10.4
公路铁路,002357,sz002357,10.91
公路铁路,600603,sh600603,3.51
公路铁路,000557,sz000557,3.44
公路铁路,000548,sz000548,2.84
公路铁路,000886,sz000886,2.1
公路铁路,600561,sh600561,1.88
公路铁路,603069,sh603069,1.37
公路铁路,000900,sz000900,1.28
公路铁路,601188,sh601188,1.19
公路铁路,001213,sz001213,1.16
公路铁路,600125,sh600125,0.96
公路铁路,600106,sh600106,0.81
公路铁路,601518,sh601518,0.81
公路铁路,600020,sh600020,0.72
公路铁路,000755,sz000755,0.68
公路铁路,600368,sh600368,0.65
公路铁路,000828,sz000828,0.6
公路铁路,601107,sh601107,0.52
公路铁路,600035,sh600035,0.51
公路铁路,600269,sh600269,0.47
公路铁路,600033,sh600033,0.39
公路铁路,601333,sh601333,0.16
公路铁路,601006,sh601006,-0.41
公路铁路,600377,sh600377,-0.62
公路铁路,600834,sh600834,-0.92
公路铁路,601816,sh601816,-0.94
公路铁路,600650,sh600650,-1.35
公路铁路,600350,sh600350,-1.73
公路铁路,001965,sz001965,-1.86
公路铁路,000429,sz000429,-2.16
公路铁路,600611,sh600611,-2.33
公路铁路,600548,sh600548,-3.03
公路铁路,600012,sh600012,-3.84
其他交运设备,001324,sz001324,6.69
其他交运设备,600818,sh600818,2.21
其他交运设备,002105,sz002105,1.61
其他交运设备,600679,sh600679,1.6
其他交运设备,603787,sh603787,1.58
其他交运设备,688015,sh688015,1.44
其他交运设备,603529,sh603529,1.26
其他交运设备,000039,sz000039,1.09
其他交运设备,301322,sz301322,1.07
其他交运设备,300994,sz300994,0.94
其他交运设备,600099,sh600099,0.85
其他交运设备,300960,sz300960,-0.04
其他交运设备,603129,sh603129,-0.96
其他交运设备,603776,sh603776,-1.01
其他交运设备,603468,sh603468,-1.04
其他交运设备,301345,sz301345,-1.47
其他家电,603075,sh603075,9.45
其他家电,300824,sz300824,6.17
其他家电,603657,sh603657,3.07
其他家电,603551,sh603551,1.93
其他家电,603219,sh603219,1.18
其他家电,300911,sz300911,-0.16
其他家电,603519,sh603519,-0.89
其他家电,603992,sh603992,-1.69
其他建材,002457,sz002457,6.57
其他建材,002596,sz002596,3.02
其他建材,002671,sz002671,3.01
其他建材,002641,sz002641,2.62
其他建材,002398,sz002398,2.53
其他建材,002694,sz002694,2.43
其他建材,000055,sz000055,2.21
其他建材,603616,sh603616,2.01
其他建材,000619,sz000619,1.98
其他建材,002791,sz002791,1.82
其他建材,603038,sh603038,1.8
其他建材,002333,sz002333,1.58
其他建材,603856,sh603856,1.47
其他建材,300737,sz300737,1.03
其他建材,300599,sz300599,0.87
其他建材,000786,sz000786,0.82
其他建材,002271,sz002271,0.76
其他建材,301010,sz301010,0.45
其他建材,605318,sh605318,-0.11
其他建材,002372,sz002372,-0.46
其他建材,300715,sz300715,-0.71
其他建材,002718,sz002718,-1.74
其他建材,001212,sz001212,-1.77
其他建材,600678,sh600678,-3.05
其他建材,002043,sz002043,-4.74
其他电气设备,688719,sh688719,8.45
其他电气设备,601615,sh601615,4.48
其他电气设备,002245,sz002245,2.88
其他电气设备,603312,sh603312,2.5
其他电气设备,688429,sh688429,2.31
其他电气设备,300341,sz300341,2.18
其他电气设备,688599,sh688599,1.63
其他电气设备,003028,sz003028,1.23
其他电气设备,300423,sz300423,1.2
其他电气设备,301008,sz301008,1.17
其他电气设备,002190,sz002190,1.16
其他电气设备,301226,sz301226,1.05
其他电气设备,301658,sz301658,0.98
其他电气设备,001393,sz001393,0.89
其他电气设备,301609,sz301609,0.86
其他电气设备,002851,sz002851,0.77
其他电气设备,603381,sh603381,0.64
其他电气设备,301168,sz301168,0.61
其他电气设备,603583,sh603583,0.54
其他电气设备,600379,sh600379,0.5
其他电气设备,002441,sz002441,0.46
其他电气设备,301359,sz301359,0.45
其他电气设备,300820,sz300820,0.42
其他电气设备,301525,sz301525,0.31
其他电气设备,603070,sh603070,0.17
其他电气设备,301155,sz301155,-0.02
其他电气设备,688408,sh688408,-0.31
其他电气设备,002334,sz002334,-0.34
其他电气设备,688789,sh688789,-0.36
其他电气设备,688330,sh688330,-0.36
其他电气设备,605066,sh605066,-0.37
其他电气设备,688472,sh688472,-0.41
其他电气设备,688681,sh688681,-0.62
其他电气设备,301557,sz301557,-0.64
其他电气设备,688450,sh688450,-0.69
其他电气设备,603195,sh603195,-0.75
其他电气设备,301120,sz301120,-0.75
其他电气设备,688063,sh688063,-1.04
其他电气设备,688611,sh688611,-1.09
其他电气设备,301636,sz301636,-1.31
其他电气设备,300125,sz300125,-1.33
其他电气设备,605288,sh605288,-2.32
其他电气设备,301696,sz301696,-2.48
其他电气设备,301669,sz301669,-2.84
其他电气设备,603045,sh603045,-3.03
其他电气设备,301590,sz301590,-3.45
其他轻工,002790,sz002790,9.23
其他轻工,003006,sz003006,5.63
其他轻工,001211,sz001211,3.95
其他轻工,603059,sh603059,3.84
其他轻工,603385,sh603385,2.16
其他轻工,002571,sz002571,1.84
其他轻工,600439,sh600439,1.03
其他轻工,605099,sh605099,0.75
其他轻工,605009,sh605009,0.68
其他轻工,300640,sz300640,0.18
其他轻工,600735,sh600735,-0.15
其他轻工,301227,sz301227,-0.53
其他轻工,603091,sh603091,-0.89
其他轻工,301501,sz301501,-1.04
其他轻工,301101,sz301101,-1.29
其他轻工,603272,sh603272,-6.24
农业,600108,sh600108,18.0
农业,600354,sh600354,17.92
农业,600127,sh600127,14.08
农业,600737,sh600737,13.31
农业,000930,sz000930,12.52
农业,601952,sh601952,12.09
农业,002286,sz002286,11.94
农业,601118,sh601118,11.42
农业,600371,sh600371,11.39
农业,002852,sz002852,8.6
农业,000505,sz000505,8.26
农业,002041,sz002041,7.79
农业,600251,sh600251,7.74
农业,600598,sh600598,7.2
农业,000998,sz000998,7.02
农业,300970,sz300970,6.86
农业,603336,sh603336,6.51
农业,000713,sz000713,6.18
农业,600313,sh600313,5.84
农业,002772,sz002772,5.61
农业,300511,sz300511,5.55
农业,600866,sh600866,5.27
农业,600883,sh600883,4.86
农业,600359,sh600359,4.75
农业,600191,sh600191,4.39
农业,300189,sz300189,4.27
农业,002086,sz002086,4.19
农业,000972,sz000972,3.44
农业,300999,sz300999,3.29
农业,300087,sz300087,3.08
农业,603182,sh603182,2.69
农业,600540,sh600540,2.51
农业,300138,sz300138,1.51
农业,300175,sz300175,0.99
化学制品,603823,sh603823,14.45
