ticker,prefixed,name,sector,industry,date,close,chg20,m,chg1,uptrend,market_cap
BBNX,usBBNX.OQ,Beta Bionics Inc. Common Stock,医疗保健,医疗器械,2026-09-03,19.92,41.2,2.59,2.57,5/8,870100566.0
BIIB,usBIIB.OQ,Biogen Inc. Common Stock,医疗保健,生物医药,2026-09-03,224.51,8.8,2.31,0.83,6/8,32663976338.0
BGC,usBGC.OQ,BGC Group Inc. Class A Common Stock,金融,非银行金融,2026-09-03,12.15,15.8,1.9,2.53,5/8,5658051612.0
BPOP,usBPOP.OQ,Popular Inc. Common Stock,金融,银行,2026-09-03,171.33,-2.7,1.33,0.45,6/8,10826400545.0
BL,usBL.OQ,BlackLine Inc. Common Stock,科技,互联网服务,2026-09-03,33.23,10.8,2.59,3.26,6/8,1820483456.0
BLBD,usBLBD.OQ,Blue Bird Corporation Common Stock,非必需消费,化学制品,2026-09-03,63.66,-3.6,5.02,3.16,7/8,1916400360.0
BKR,usBKR.OQ,Baker Hughes Company Class A Common Stock,非必需消费,石油天然气,2026-09-03,63.64,1.8,-0.75,-1.53,6/8,61545792402.0
BUSE,usBUSE.OQ,First Busey Corporation Class A Common Stock,金融,银行,2026-09-03,30.68,-1.3,1.53,0.72,6/8,2488043684.0
BRKR,usBRKR.OQ,Bruker Corporation Common Stock,工业,医疗器械,2026-09-03,59.41,15.9,2.62,0.66,5/8,8693622571.0
BWMN,usBWMN.OQ,Bowman Consulting Group Ltd. Common Stock,非必需消费,非银行金融,2026-09-03,42.61,58.1,0.03,0.02,6/8,737105970.0
CACC,usCACC.OQ,Credit Acceptance Corporation Common Stock,金融,非银行金融,2026-09-03,601.58,3.5,-0.07,-1.02,6/8,6162327511.0
BWIN,usBWIN.OQ,The Baldwin Insurance Group Inc. Class A Common Stock,金融,非银行金融,2026-09-03,31.22,9.2,1.53,0.68,6/8,4242144337.0
BULL,usBULL.OQ,Webull Corporation Class A Ordinary Shares,金融,非银行金融,2026-09-03,10.0,38.5,9.51,11.11,6/8,4651331529.0
BTDR,usBTDR.OQ,Bitdeer Technologies Group Class A Ordinary Shares,金融,非银行金融,2026-09-03,11.91,13.2,11.92,10.89,6/8,2899916554.0
CABA,usCABA.OQ,Cabaletta Bio Inc. Common Stock,医疗保健,生物医药,2026-09-03,3.48,26.1,2.76,-2.52,6/8,551022696.0
BMRN,usBMRN.OQ,BioMarin Pharmaceutical Inc. Common Stock,医疗保健,生物医药,2026-09-03,66.43,8.1,0.7,-0.81,7/8,12700374328.0
CBLL,usCBLL.OQ,CeriBell Inc. Common Stock,医疗保健,医疗器械,2026-09-03,24.57,34.6,-0.0,-0.97,6/8,899966468.0
CECO,usCECO.OQ,CECO Environmental Corp. Common Stock,工业,环保,2026-09-03,74.35,8.4,4.78,4.56,6/8,4119216144.0
CEG,usCEG.OQ,Constellation Energy Corporation Common Stock,公用事业,电力,2026-09-03,285.05,9.3,0.4,-1.72,7/8,99035998578.0
CCB,usCCB.OQ,Coastal Financial Corporation Common Stock,金融,银行,2026-09-03,49.19,12.0,2.86,1.38,7/8,716317283.0
CATY,usCATY.OQ,Cathay General Bancorp Common Stock,金融,银行,2026-09-03,62.58,-1.2,1.83,0.94,5/8,4138925393.0
CART,usCART.OQ,Maplebear Inc. Common Stock,非必需消费,专业服务,2026-09-03,51.72,14.9,1.66,0.37,5/8,11753258402.0
CHKP,usCHKP.OQ,Check Point Software Technologies Ltd. Ordinary Shares,科技,计算机软件,2026-09-03,137.41,9.7,1.75,2.63,6/8,13176086818.0
CHEF,usCHEF.OQ,The Chefs' Warehouse Inc. Common Stock,非必需消费,贸易,2026-09-03,114.21,4.6,0.31,0.69,8/8,4569569257.0
CELC,usCELC.OQ,Celcuity Inc. Common Stock,医疗保健,计算机软件,2026-09-03,96.43,3.4,3.23,0.24,7/8,4652445813.0
CENX,usCENX.OQ,Century Aluminum Company Common Stock,工业,基本金属,2026-09-03,47.51,3.4,1.47,0.49,7/8,4350755315.0
CLMT,usCLMT.OQ,Calumet Inc. Common Stock,能源,石油天然气,2026-09-03,53.5,27.7,3.07,0.81,7/8,4200656603.0
CDW,usCDW.OQ,CDW Corporation Common Stock,非必需消费,电子器件,2026-09-03,153.92,8.9,2.8,3.53,6/8,17684965082.0
CINF,usCINF.OQ,Cincinnati Financial Corporation Common Stock,金融,非银行金融,2026-09-03,174.72,-2.4,2.21,1.76,7/8,26456545397.0
CHDN,usCHDN.OQ,Churchill Downs Incorporated Common Stock,非必需消费,休闲服务,2026-09-03,90.28,3.9,2.51,1.23,6/8,6103650280.0
CNXN,usCNXN.OQ,PC Connection Inc. Common Stock,非必需消费,电子器件,2026-09-03,83.53,-3.3,3.79,3.16,7/8,2003652680.0
CHRD,usCHRD.OQ,Chord Energy Corporation Common Stock,能源,石油天然气,2026-09-03,148.0,12.7,-0.89,-1.06,5/8,7665359782.0
CHYM,usCHYM.OQ,Chime Financial Inc. Class A Common Stock,金融,非银行金融,2026-09-03,33.65,7.7,2.57,0.72,6/8,12550096430.0
CNXC,usCNXC.OQ,Concentrix Corporation Common Stock,科技,互联网服务,2026-09-03,32.85,24.7,3.1,1.48,8/8,1699971231.0
CLOV,usCLOV.OQ,Clover Health Investments Corp. Class A Common Stock,医疗保健,医疗服务,2026-09-03,4.26,-8.6,-0.21,-0.93,6/8,2257414118.0
CHA,usCHA.OQ,Chagee Holdings Limited American Depositary Shares,非必需消费,休闲服务,2026-09-03,11.36,11.8,-2.97,-2.15,6/8,2027814155.0
CRMD,usCRMD.OQ,CorMedix Inc. Common Stock,医疗保健,生物医药,2026-09-03,8.47,12.8,0.02,-1.63,6/8,653952878.0
COKE,usCOKE.OQ,Coca-Cola Consolidated Inc. Common Stock,必需消费,饮料,2026-09-03,197.4,4.9,1.39,1.1,5/8,12914804322.0
CRNX,usCRNX.OQ,Crinetics Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-08-31,84.95,1.4,0.13,0.13,6/8,8998574028.0
CRWD,usCRWD.OQ,CrowdStrike Holdings Inc. Class A Common Stock,科技,计算机软件,2026-09-03,214.97,3.7,1.44,5.68,5/8,192634290590.0
CRSR,usCRSR.OQ,Corsair Gaming Inc. Common Stock,科技,计算机硬件,2026-09-03,12.77,20.4,6.76,5.54,5/8,1280815195.0
CTMX,usCTMX.OQ,CytomX Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-03,3.68,9.2,1.45,-1.08,8/8,723425623.0
CRUS,usCRUS.OQ,Cirrus Logic Inc. Common Stock,科技,半导体,2026-09-03,113.13,-8.4,1.81,0.06,6/8,5529971681.0
DAVE,usDAVE.OQ,Dave Inc. Class A Common Stock,金融,计算机软件,2026-09-03,390.86,7.0,8.58,4.83,7/8,4748875256.0
CTSH,usCTSH.OQ,Cognizant Technology Solutions Corporation Class A Common Stock,科技,计算机软件,2026-09-03,64.64,14.3,1.59,1.96,7/8,27968080937.0
CWST,usCWST.OQ,Casella Waste Systems Inc. Class A Common Stock,公用事业,环保,2026-09-03,95.96,6.1,3.25,2.74,6/8,5965617912.0
DOX,usDOX.OQ,Amdocs Limited Ordinary Shares,科技,计算机软件,2026-09-03,63.28,7.0,1.05,1.31,7/8,6719858803.0
DOO,usDOO.OQ,BRP Inc. Common Subordinate Voting Shares,非必需消费,文娱用品,2026-09-03,64.22,0.6,2.7,1.45,6/8,4447782706.0
EBAY,usEBAY.OQ,eBay Inc. Common Stock,非必需消费,互联网服务,2026-09-03,105.86,-3.6,0.3,-0.79,5/8,46369000000.0
EFSC,usEFSC.OQ,Enterprise Financial Services Corporation Common Stock,金融,银行,2026-09-03,64.44,-2.9,1.79,1.26,6/8,2292796142.0
DRVN,usDRVN.OQ,Driven Brands Holdings Inc. Common Stock,非必需消费,汽车,2026-09-03,13.58,4.8,6.41,5.43,5/8,2144737608.0
EEFT,usEEFT.OQ,Euronet Worldwide Inc. Common Stock,金融,计算机软件,2026-09-03,73.28,0.3,3.56,0.42,6/8,2638823627.0
DSGX,usDSGX.OQ,Descartes Systems Group Inc. (The) Common Stock,科技,计算机软件,2026-09-03,80.75,3.8,1.59,2.88,6/8,6640182184.0
DOCU,usDOCU.OQ,DocuSign Inc. Common Stock,科技,互联网服务,2026-09-03,65.97,15.9,0.97,0.89,6/8,11328743593.0
DLO,usDLO.OQ,DLocal Limited Class A Common Shares,非必需消费,计算机软件,2026-09-03,15.78,6.8,3.88,1.35,6/8,4530154844.0
ESQ,usESQ.OQ,Esquire Financial Holdings Inc. Common Stock,金融,银行,2026-09-03,121.24,-7.5,7.26,5.91,6/8,1363702321.0
EVRG,usEVRG.OQ,Evergy Inc. Common Stock,公用事业,电力,2026-09-03,81.93,-0.5,1.09,1.44,5/8,18959538554.0
ECHO,usECHO.OQ,EchoStar  Corporation Common Stock,非必需消费,通信设备,2026-09-03,89.79,3.2,3.87,3.58,6/8,24868909512.0
EXEL,usEXEL.OQ,Exelixis Inc. Common Stock,医疗保健,生物医药,2026-09-03,59.13,13.3,3.34,1.03,8/8,13900552921.0
EXC,usEXC.OQ,Exelon Corporation Common Stock,公用事业,电力,2026-09-03,44.11,-1.7,1.48,1.26,6/8,45873366293.0
ETOR,usETOR.OQ,eToro Group Ltd. Class A Common Shares,金融,非银行金融,2026-09-03,32.75,-7.7,2.78,2.83,6/8,2457468620.0
ERIC,usERIC.OQ,Ericsson American Depositary Shares,科技,通信设备,2026-09-03,10.13,-0.3,0.74,0.9,5/8,33915798454.0
FFBC,usFFBC.OQ,First Financial Bancorp. Common Stock,金融,银行,2026-09-03,32.83,-2.0,1.29,0.49,5/8,3439832164.0
FBRX,usFBRX.OQ,Forte Biosciences Inc. Common Stock,医疗保健,生物医药,2026-08-26,76.99,0.6,0.05,0.03,6/8,1634427408.0
EXE,usEXE.OQ,Expand Energy Corporation Common Stock,能源,石油天然气,2026-09-03,99.05,8.4,-0.23,-0.27,6/8,22356320904.0
DUOL,usDUOL.OQ,Duolingo Inc. Class A Common Stock,科技,教育,2026-09-03,158.82,29.6,1.73,0.61,8/8,6591249577.0
ESTA,usESTA.OQ,Establishment Labs Holdings Inc. Common Shares,医疗保健,医疗器械,2026-09-03,72.3,-8.5,0.29,-3.5,5/8,2159147003.0
FIVN,usFIVN.OQ,Five9 Inc. Common Stock,科技,互联网服务,2026-09-03,34.1,20.2,0.55,1.52,5/8,2391152992.0
FANG,usFANG.OQ,Diamondback Energy Inc. Common Stock,能源,石油天然气,2026-09-03,202.94,7.6,0.09,-0.24,5/8,55960066704.0
FRVO,usFRVO.OQ,Fervo Energy Company Class A common stock,公用事业,电力,2026-09-03,17.16,-25.4,-3.9,-4.56,6/8,4551143793.0
FRME,usFRME.OQ,First Merchants Corporation Common Stock,金融,银行,2026-09-03,41.73,-1.6,1.7,1.04,5/8,2617563311.0
FRNM,usFRNM.OQ,Freenome Inc. Common stock,医疗保健,生物医药,2026-09-03,16.9,54.9,9.08,5.96,8/8,1513925609.0
GGAL,usGGAL.OQ,Grupo Financiero Galicia S.A. American Depositary Shares,金融,银行,2026-09-03,44.63,-4.4,0.21,-0.84,5/8,7053060128.0
GEN,usGEN.OQ,Gen Digital Inc. Common Stock,科技,计算机软件,2026-09-03,31.33,12.0,2.63,2.22,7/8,17742119628.0
FSUN,usFSUN.OQ,FirstSun Capital Bancorp Common Stock,金融,银行,2026-09-03,40.64,2.2,1.86,1.17,5/8,1879663311.0
GLXY,usGLXY.OQ,Galaxy Digital Inc. Class A Common Stock,金融,非银行金融,2026-09-03,26.5,35.6,10.55,10.14,6/8,9631507178.0
GPRE,usGPRE.OQ,Green Plains Inc. Common Stock,工业,石油天然气,2026-09-03,14.96,-1.6,0.28,-1.71,5/8,1043018481.0
GO,usGO.OQ,Grocery Outlet Holding Corp. Common Stock,必需消费,零售,2026-09-03,12.3,26.9,2.26,2.41,8/8,1209821647.0
GMAB,usGMAB.OQ,Genmab A/S ADS,医疗保健,化学制药,2026-09-03,34.41,15.4,2.04,0.56,5/8,4336092540.0
GTM,usGTM.OQ,ZoomInfo Technologies Inc Common Stock,科技,互联网服务,2026-09-03,4.12,-0.5,-0.2,0.73,5/8,1106218175.0
GTLB,usGTLB.OQ,GitLab Inc. Class A Common Stock,科技,计算机软件,2026-09-03,49.31,38.2,3.72,-0.56,8/8,6977259000.0
GLNG,usGLNG.OQ,Golar Lng Ltd,非必需消费,石油天然气,2026-09-03,51.99,2.4,-1.07,-2.15,5/8,5200354629.0
GILD,usGILD.OQ,Gilead Sciences Inc. Common Stock,医疗保健,生物医药,2026-09-03,151.22,15.6,1.47,1.08,6/8,183624958904.0
GTX,usGTX.OQ,Garrett Motion Inc. Common Stock,非必需消费,汽车,2026-09-03,27.33,-10.0,1.76,1.18,6/8,5046511783.0
HNST,usHNST.OQ,The Honest Company Inc. Common Stock,非必需消费,其他轻工,2026-09-03,5.85,7.9,2.76,2.27,6/8,613666648.0
HALO,usHALO.OQ,Halozyme Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-03,110.76,29.2,2.15,1.0,6/8,12151095880.0
HTFL,usHTFL.OQ,Heartflow Inc. Common Stock,医疗保健,医疗器械,2026-09-03,49.71,82.8,-0.99,-0.58,6/8,4255510505.0
HOOD,usHOOD.OQ,Robinhood Markets Inc. Class A Common Stock,金融,非银行金融,2026-09-03,124.72,37.5,18.23,16.57,6/8,97586389911.0
IEP,usIEP.OQ,Icahn Enterprises L.P. Common Stock,能源,综合,2026-09-03,6.94,-2.5,2.01,2.06,6/8,4841331783.0
HTO,usHTO.OQ,H2O America Common Stock,公用事业,水务,2026-09-03,64.56,5.2,1.61,1.75,6/8,2665441279.0
HRMY,usHRMY.OQ,Harmony Biosciences Holdings Inc. Common Stock,医疗保健,化学制药,2026-09-03,41.86,8.0,0.54,-2.33,7/8,2309655346.0
IBOC,usIBOC.OQ,International Bancshares Corporation Common Stock,金融,银行,2026-09-03,71.54,-3.8,1.86,1.3,5/8,4401293446.0
HTZ,usHTZ.OQ,Hertz Global Holdings Inc Common Stock,非必需消费,物流,2026-09-03,2.27,12.4,-0.46,-1.73,5/8,744983411.0
INCY,usINCY.OQ,Incyte Corp. Common Stock,医疗保健,生物医药,2026-09-03,128.0,8.1,1.17,-0.64,6/8,25969635218.0
HWKN,usHWKN.OQ,Hawkins Inc. Common Stock,非必需消费,化学原料,2026-09-03,129.33,-0.4,3.82,2.34,7/8,2475162623.0
IMCR,usIMCR.OQ,Immunocore Holdings plc American Depositary Shares,医疗保健,生物医药,2026-09-03,37.57,8.9,1.53,0.54,6/8,1911628663.0
INTA,usINTA.OQ,Intapp Inc. Common Stock,科技,计算机软件,2026-09-03,43.11,18.6,2.46,3.9,5/8,3091050379.0
JANX,usJANX.OQ,Janux Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-03,19.8,23.0,3.43,0.51,8/8,1154873642.0
IREN,usIREN.OQ,IREN Limited Ordinary Shares,金融,计算机软件,2026-09-03,41.65,9.8,8.96,5.18,5/8,14145047917.0
INSM,usINSM.OQ,Insmed Incorporated Common Stock,医疗保健,生物医药,2026-09-03,126.68,-4.4,2.09,0.04,6/8,27164475158.0
INTR,usINTR.OQ,Inter & Co. Inc. Class A Common Shares,金融,银行,2026-09-03,5.8,1.4,1.89,-1.36,7/8,2440508796.0
INVA,usINVA.OQ,Innoviva Inc. Common Stock,医疗保健,化学制药,2026-09-03,21.35,1.1,0.94,0.0,7/8,1534494101.0
IOVA,usIOVA.OQ,Iovance Biotherapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-03,8.7,40.1,3.28,0.93,7/8,3660009171.0
IRTC,usIRTC.OQ,iRhythm Holdings Inc. Common Stock,医疗保健,医疗器械,2026-09-03,123.43,-3.7,1.4,0.77,5/8,3927541807.0
KNSA,usKNSA.OQ,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,医疗保健,生物医药,2026-09-03,80.47,5.2,1.28,0.73,6/8,6138929343.0
KRYS,usKRYS.OQ,Krystal Biotech Inc. Common Stock,医疗保健,生物医药,2026-09-03,371.47,15.1,1.61,0.61,7/8,10648477239.0
KURA,usKURA.OQ,Kura Oncology Inc. Common Stock,医疗保健,生物医药,2026-09-03,13.15,41.7,1.55,0.31,5/8,1161825684.0
LILAK,usLILAK.OQ,Liberty Latin America Ltd. Class C Common Stock,Telecommunications,广播电视,2026-09-03,8.68,1.4,1.34,0.58,5/8,1678863000.0
KDP,usKDP.OQ,Keurig Dr Pepper Inc. Common Stock,必需消费,饮料,2026-09-03,32.88,8.3,2.02,0.89,6/8,43825402554.0
LFST,usLFST.OQ,LifeStance Health Group Inc. Common Stock,医疗保健,医疗服务,2026-09-03,12.83,20.4,1.08,-0.47,7/8,4641975649.0
LGND,usLGND.OQ,Ligand Pharmaceuticals Incorporated Common Stock,医疗保健,生物医药,2026-09-03,289.74,-3.5,1.47,0.98,6/8,5738465051.0
LEGN,usLEGN.OQ,Legend Biotech Corporation American Depositary Shares,医疗保健,生物医药,2026-09-03,21.75,12.8,1.49,-0.64,6/8,4022020381.0
LMB,usLMB.OQ,Limbach Holdings Inc. Common Stock,非必需消费,非银行金融,2026-09-03,49.55,3.4,8.23,2.0,7/8,505858203.0
LNTH,usLNTH.OQ,Lantheus Holdings Inc. Common Stock,医疗保健,医疗器械,2026-09-03,100.98,-0.1,0.12,0.17,5/8,6580760243.0
LULU,usLULU.OQ,lululemon athletica inc. Common Stock,非必需消费,服装家纺,2026-09-03,121.77,-2.4,1.92,1.42,6/8,12616756297.0
LMAT,usLMAT.OQ,LeMaitre Vascular Inc. Common Stock,医疗保健,医疗器械,2026-09-03,80.49,-0.1,-0.92,-1.51,6/8,1820621550.0
LOGI,usLOGI.OQ,Logitech International S.A. Ordinary Shares,科技,计算机硬件,2026-09-03,101.71,-1.2,3.02,2.59,6/8,14346038983.0
LZ,usLZ.OQ,LegalZoom.com Inc. Common Stock,科技,专业服务,2026-09-03,6.4,12.9,0.9,-1.84,7/8,1010462391.0
LOPE,usLOPE.OQ,Grand Canyon Education Inc. Common Stock,房地产,教育,2026-09-03,152.45,2.5,2.01,1.91,6/8,3877695554.0
LIVN,usLIVN.OQ,LivaNova PLC Ordinary Shares,医疗保健,医疗器械,2026-09-03,81.2,7.2,0.01,-1.46,7/8,4405827755.0
MDLN,usMDLN.OQ,Medline Inc. Class A Common Stock,医疗保健,医疗器械,2026-09-03,36.59,6.0,2.55,0.8,8/8,45462585073.0
METC,usMETC.OQ,Ramaco Resources Inc. Class A Common Stock,能源,煤炭,2026-09-03,12.35,28.8,-13.36,-14.3,5/8,805030635.0
MDGL,usMDGL.OQ,Madrigal Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-09-03,542.61,6.3,-0.08,-0.79,6/8,12450351419.0
MEOH,usMEOH.OQ,Methanex Corporation Common Stock,工业,化学原料,2026-09-03,59.35,9.1,-1.26,-2.01,5/8,4404347493.0
META,usMETA.OQ,Meta Platforms Inc. Class A Common Stock,科技,互联网服务,2026-09-03,610.68,3.5,4.51,3.01,7/8,1467720236472.0
MIRM,usMIRM.OQ,Mirum Pharmaceuticals Inc. Common Stock,医疗保健,化学制药,2026-09-03,100.63,6.9,1.63,0.8,5/8,6396471318.0
MLAB,usMLAB.OQ,Mesa Laboratories Inc. Common Stock,工业,电子设备制造,2026-09-03,128.53,27.4,0.02,-1.62,5/8,711514743.0
MELI,usMELI.OQ,MercadoLibre Inc. Common Stock,非必需消费,互联网服务,2026-09-03,1991.06,8.8,0.6,-0.77,7/8,98881070493.0
MGNI,usMGNI.OQ,Magnite Inc. Common Stock,科技,计算机软件,2026-09-03,24.63,1.3,2.75,-1.0,6/8,3353256791.0
MLYS,usMLYS.OQ,Mineralys Therapeutics Inc. Common Stock,医疗保健,化学制药,2026-09-03,28.27,4.7,3.87,-2.65,5/8,2288854253.0
MSTR,usMSTR.OQ,Strategy Inc Common Stock Class A,科技,计算机软件,2026-09-03,144.82,49.5,15.36,17.56,5/8,47332770266.0
MTCH,usMTCH.OQ,Match Group Inc. Common Stock,科技,互联网服务,2026-09-03,42.43,15.9,1.24,-0.02,8/8,9657209939.0
MQ,usMQ.OQ,Marqeta Inc. Class A Common Stock,科技,互联网服务,2026-09-03,16.98,1.7,2.66,0.95,8/8,1673909251.0
MKTX,usMKTX.OQ,MarketAxess Holdings Inc. Common Stock,金融,非银行金融,2026-09-03,163.34,0.9,0.37,0.31,6/8,5719548645.0
MMED,usMMED.OQ,MiniMed Group Inc. Common Stock,医疗保健,医疗器械,2026-09-03,23.84,29.4,5.6,0.34,7/8,5483510155.0
MU,usMU.OQ,Micron Technology Inc. Common Stock,科技,半导体,2026-09-03,958.16,8.7,0.89,0.22,5/8,1059822532898.0
MSFT,usMSFT.OQ,Microsoft Corporation Common Stock,科技,计算机软件,2026-09-03,510.12,2.2,1.99,2.68,6/8,3685818015368.0
MRX,usMRX.OQ,Marex Group Limited Ordinary Shares,金融,非银行金融,2026-09-03,75.65,21.6,4.9,5.55,7/8,5346460204.0
NBTB,usNBTB.OQ,NBT Bancorp Inc. Common Stock,金融,银行,2026-09-03,51.63,-1.7,1.44,0.82,5/8,2676462742.0
NBIX,usNBIX.OQ,Neurocrine Biosciences Inc. Common Stock,医疗保健,生物医药,2026-09-03,158.35,-0.9,1.04,0.35,5/8,15917245253.0
MRNA,usMRNA.OQ,Moderna Inc. Common Stock,医疗保健,生物医药,2026-09-03,148.87,176.4,-0.48,-1.29,5/8,59749643148.0
MNPR,usMNPR.OQ,Monopar Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-03,118.55,-1.4,2.41,1.95,6/8,763308200.0
NCNO,usNCNO.OQ,nCino Inc. Common Stock,科技,计算机软件,2026-09-03,23.63,24.4,4.16,2.92,7/8,2356483955.0
NICE,usNICE.OQ,NICE Ltd American Depositary Shares,科技,计算机软件,2026-09-03,108.31,11.5,1.0,1.36,6/8,6005701938.0
NUAI,usNUAI.OQ,New Era Energy & Digital Inc. Common Stock,能源,石油天然气,2026-09-03,5.27,2.1,6.05,2.53,6/8,526403135.0
NOVT,usNOVT.OQ,Novanta Inc. Common Stock,其他,电子设备制造,2026-09-03,147.24,-9.8,1.83,1.88,5/8,5444246169.0
NKTR,usNKTR.OQ,Nektar Therapeutics  Common Stock,医疗保健,化学制药,2026-09-03,76.37,4.0,5.83,4.99,5/8,2518728667.0
NUTX,usNUTX.OQ,Nutex Health Inc. Common Stock,非必需消费,互联网服务,2026-09-03,197.68,30.1,4.08,2.96,6/8,1341654870.0
NWBI,usNWBI.OQ,Northwest Bancshares Inc. Common Stock,金融,非银行金融,2026-09-03,15.51,-0.9,1.28,0.52,5/8,2243753749.0
NWL,usNWL.OQ,Newell Brands Inc. Common Stock,工业,其他家电,2026-09-03,6.07,2.0,0.83,1.51,5/8,2538364000.0
NSIT,usNSIT.OQ,Insight Enterprises Inc. Common Stock,非必需消费,电子器件,2026-09-03,159.15,6.7,3.59,4.66,6/8,4456035896.0
NAVI,usNAVI.OQ,Navient Corporation Common Stock,金融,非银行金融,2026-09-03,9.32,-0.1,0.17,-0.85,6/8,878754468.0
NVAX,usNVAX.OQ,Novavax Inc. Common Stock,医疗保健,生物医药,2026-09-03,10.34,33.6,2.82,0.19,7/8,1519150136.0
NFLX,usNFLX.OQ,Netflix Inc. Common Stock,非必需消费,影视动漫,2026-09-03,82.67,12.2,1.05,-0.07,5/8,339194526007.0
OCTV,usOCTV.OQ,Octave Intelligence plc Class B Ordinary Shares,科技,计算机软件,2026-09-03,19.98,2.9,3.3,5.16,7/8,4992942857.0
OKTA,usOKTA.OQ,Okta Inc. Class A Common Stock,科技,互联网服务,2026-09-03,170.42,18.8,2.64,4.46,6/8,23363186003.0
NVDA,usNVDA.OQ,NVIDIA Corporation Common Stock,科技,半导体,2026-09-03,228.45,4.3,3.11,1.8,6/8,5073772000000.0
