ticker,prefixed,name,sector,industry,date,close,chg20,m,chg1,uptrend,market_cap
MGNI,usMGNI.OQ,Magnite Inc. Common Stock,科技,计算机软件,2026-09-04,24.14,-2.3,-0.79,-1.99,6/8,3353256791.0
MNPR,usMNPR.OQ,Monopar Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-04,117.56,-1.4,-0.09,-0.84,7/8,763308200.0
MKTX,usMKTX.OQ,MarketAxess Holdings Inc. Common Stock,金融,非银行金融,2026-09-04,163.38,1.0,0.2,0.02,6/8,5719548645.0
MQ,usMQ.OQ,Marqeta Inc. Class A Common Stock,科技,互联网服务,2026-09-04,16.58,3.9,-1.1,-2.36,6/8,1673909251.0
MMED,usMMED.OQ,MiniMed Group Inc. Common Stock,医疗保健,医疗器械,2026-09-04,23.29,18.8,-0.97,-2.31,7/8,5483510155.0
MRX,usMRX.OQ,Marex Group Limited Ordinary Shares,金融,非银行金融,2026-09-04,78.27,29.0,6.05,3.46,8/8,5346460204.0
NCNO,usNCNO.OQ,nCino Inc. Common Stock,科技,计算机软件,2026-09-04,23.12,20.6,-0.13,-2.16,5/8,2356483955.0
MLYS,usMLYS.OQ,Mineralys Therapeutics Inc. Common Stock,医疗保健,化学制药,2026-09-04,28.21,3.1,1.1,-0.21,6/8,2288854253.0
NAVI,usNAVI.OQ,Navient Corporation Common Stock,金融,非银行金融,2026-09-04,9.63,7.8,3.52,3.33,8/8,878754468.0
MU,usMU.OQ,Micron Technology Inc. Common Stock,科技,半导体,2026-09-04,1016.59,15.8,6.73,6.1,7/8,1059822532898.0
MTCH,usMTCH.OQ,Match Group Inc. Common Stock,科技,互联网服务,2026-09-04,41.86,12.3,-1.11,-1.34,5/8,9657209939.0
NMIH,usNMIH.OQ,NMI Holdings Inc. Common Stock,金融,非银行金融,2026-09-04,44.83,0.4,-0.19,-1.23,5/8,3395333794.0
NKTR,usNKTR.OQ,Nektar Therapeutics  Common Stock,医疗保健,化学制药,2026-09-04,74.19,-3.0,-0.15,-2.85,5/8,2518728667.0
NEOG,usNEOG.OQ,Neogen Corporation Common Stock,医疗保健,医疗器械,2026-09-04,11.83,3.1,1.19,1.63,7/8,2551840259.0
MSTR,usMSTR.OQ,Strategy Inc Common Stock Class A,科技,计算机软件,2026-09-04,142.8,42.8,6.95,-1.39,5/8,47332770266.0
NUTX,usNUTX.OQ,Nutex Health Inc. Common Stock,非必需消费,互联网服务,2026-09-04,193.24,19.2,-0.3,-2.25,5/8,1341654870.0
NUAI,usNUAI.OQ,New Era Energy & Digital Inc. Common Stock,能源,石油天然气,2026-09-04,5.41,2.5,5.21,2.66,5/8,526403135.0
NWE,usNWE.OQ,NorthWestern Energy Group Inc. Common Stock,公用事业,电力,2026-09-04,70.78,-0.9,0.42,-0.17,5/8,4397295918.0
NSIT,usNSIT.OQ,Insight Enterprises Inc. Common Stock,非必需消费,电子器件,2026-09-04,160.98,7.8,3.23,1.15,6/8,4456035896.0
NWBI,usNWBI.OQ,Northwest Bancshares Inc. Common Stock,金融,非银行金融,2026-09-04,15.62,0.5,1.36,0.71,7/8,2243753749.0
NOVT,usNOVT.OQ,Novanta Inc. Common Stock,其他,电子设备制造,2026-09-04,148.36,-10.8,1.83,0.76,5/8,5444246169.0
NXPI,usNXPI.OQ,NXP Semiconductors N.V. Common Stock,科技,半导体,2026-09-04,227.84,-5.0,1.04,1.27,6/8,56270435428.0
NVAX,usNVAX.OQ,Novavax Inc. Common Stock,医疗保健,生物医药,2026-09-04,10.22,28.6,-0.67,-1.16,6/8,1519150136.0
NVMI,usNVMI.OQ,Nova Ltd. Ordinary Shares,科技,半导体,2026-09-04,372.1,-5.3,6.72,5.5,6/8,11643691792.0
NBTB,usNBTB.OQ,NBT Bancorp Inc. Common Stock,金融,银行,2026-09-04,52.27,0.0,2.02,1.24,7/8,2676462742.0
OLMA,usOLMA.OQ,Olema Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-09-04,10.75,-10.8,0.23,0.19,6/8,949349036.0
OCFC,usOCFC.OQ,OceanFirst Financial Corp. Common Stock,金融,非银行金融,2026-09-04,19.43,1.1,1.89,0.78,5/8,1838192065.0
OPCH,usOPCH.OQ,Option Care Health Inc. Common Stock,医疗保健,医疗服务,2026-09-04,24.21,1.8,0.42,-1.02,5/8,3600837242.0
ONB,usONB.OQ,Old National Bancorp Common Stock,金融,银行,2026-09-04,26.04,-1.4,1.83,0.81,7/8,9862654600.0
NVDA,usNVDA.OQ,NVIDIA Corporation Common Stock,科技,半导体,2026-09-04,230.36,2.9,2.4,0.84,7/8,5073772000000.0
OLLI,usOLLI.OQ,Ollie's Bargain Outlet Holdings Inc. Common Stock,非必需消费,零售,2026-09-04,76.57,-6.2,4.22,3.91,6/8,4489865997.0
PCRX,usPCRX.OQ,Pacira BioSciences Inc. Common Stock,医疗保健,化学制药,2026-09-04,26.35,5.3,-0.82,-0.94,8/8,1032422847.0
OMCL,usOMCL.OQ,Omnicell Inc. Common Stock ($0.001 par value),科技,计算机软件,2026-09-04,34.37,-6.6,-1.02,-1.29,5/8,1525817870.0
PCVX,usPCVX.OQ,Vaxcyte Inc. Common Stock,医疗保健,生物医药,2026-09-04,61.16,5.3,-0.1,-0.02,5/8,9090514433.0
PBLS,usPBLS.OQ,Parabilis Medicines Inc. Common Stock,医疗保健,化学制药,2026-09-04,40.42,15.6,0.31,-0.81,6/8,4787836698.0
PAYP,usPAYP.OQ,PayPay Corporation American Depository Shares,非必需消费,计算机软件,2026-09-04,17.04,11.0,5.56,0.65,8/8,10583747200.0
PEGA,usPEGA.OQ,Pegasystems Inc. Common Stock,科技,计算机软件,2026-09-04,37.36,14.4,-0.07,-0.95,7/8,5561819289.0
PLSE,usPLSE.OQ,Pulse Biosciences Inc Common Stock (DE),医疗保健,医疗器械,2026-09-04,53.24,25.5,-0.58,-2.69,7/8,3430617397.0
PLXS,usPLXS.OQ,Plexus Corp. Common Stock,科技,电子设备制造,2026-09-04,245.98,-9.0,2.27,1.62,5/8,6516971247.0
PHAT,usPHAT.OQ,Phathom Pharmaceuticals Inc. Common Stock,医疗保健,化学制药,2026-09-04,9.5,11.1,3.5,4.97,5/8,709501191.0
OZK,usOZK.OQ,Bank OZK Common Stock,金融,银行,2026-09-04,50.43,-1.9,1.78,0.52,7/8,5596844450.0
PI,usPI.OQ,Impinj Inc. Common Stock,科技,电子元件,2026-09-04,172.57,-5.9,-0.63,-1.45,8/8,4865790270.0
PFG,usPFG.OQ,Principal Financial Group Inc Common Stock,金融,非银行金融,2026-09-04,116.68,3.7,2.41,-1.54,7/8,24024681767.0
PODD,usPODD.OQ,Insulet Corporation Common Stock,医疗保健,医疗器械,2026-09-04,147.48,4.5,-1.28,-2.06,5/8,9944005053.0
PRCH,usPRCH.OQ,Porch Group Inc. Common Stock,科技,计算机软件,2026-09-04,17.94,13.2,0.67,-0.66,8/8,2275421079.0
PAYO,usPAYO.OQ,Payoneer Global Inc. Common Stock,非必需消费,计算机软件,2026-09-04,7.17,1.0,0.34,-0.14,7/8,2412617952.0
PLMR,usPLMR.OQ,Palomar Holdings Inc. Common stock,金融,非银行金融,2026-09-04,136.58,4.6,1.9,0.34,7/8,3469196973.0
PRCT,usPRCT.OQ,PROCEPT BioRobotics Corporation Common Stock,医疗保健,医疗器械,2026-09-04,22.76,11.5,6.1,6.5,7/8,1206755995.0
PLUS,usPLUS.OQ,ePlus inc. Common Stock,科技,计算机软件,2026-09-04,92.1,3.1,3.61,1.35,6/8,2247950415.0
PGY,usPGY.OQ,Pagaya Technologies Ltd. Class A Ordinary Shares,金融,非银行金融,2026-09-04,22.98,8.0,3.48,0.39,6/8,1869573142.0
PSKY,usPSKY.OQ,Paramount Skydance Corporation Class B Common Stock,工业,影视动漫,2026-09-04,10.86,18.2,-0.53,-1.63,7/8,12049697666.0
PVLA,usPVLA.OQ,Palvella Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-04,157.24,-0.3,2.3,1.14,6/8,2223649452.0
PUBM,usPUBM.OQ,PubMatic Inc. Class A Common Stock,科技,营销服务,2026-09-04,16.5,-7.2,-2.59,-2.71,5/8,740188491.0
QCRH,usQCRH.OQ,QCR Holdings Inc. Common Stock,金融,银行,2026-09-04,102.69,-1.1,1.06,-0.14,5/8,1650498135.0
PSMT,usPSMT.OQ,PriceSmart Inc. Common Stock,非必需消费,零售,2026-09-04,174.1,-1.3,0.7,0.22,5/8,5413553120.0
RDVT,usRDVT.OQ,Red Violet Inc. Common Stock,科技,专业服务,2026-09-04,76.14,16.3,1.92,-0.38,6/8,1115264763.0
PTEN,usPTEN.OQ,Patterson-UTI Energy Inc. Common Stock,能源,石油天然气,2026-09-04,12.42,26.9,-2.76,-1.04,5/8,4481272270.0
QRVO,usQRVO.OQ,Qorvo Inc. Common Stock,科技,半导体,2026-09-04,102.84,3.8,3.22,2.45,6/8,8392965055.0
PTON,usPTON.OQ,Peloton Interactive Inc. Class A Common Stock,非必需消费,文娱用品,2026-09-04,5.4,-4.9,1.8,0.37,6/8,2352352853.0
QMCO,usQMCO.OQ,Quantum Corporation Common Stock,科技,计算机硬件,2026-09-04,24.73,105.4,3.92,1.77,7/8,914706123.0
PSIX,usPSIX.OQ,Power Solutions International Inc. Common Stock,工业,其他电气设备,2026-09-04,40.49,-0.8,12.48,11.18,6/8,845118088.0
QCOM,usQCOM.OQ,QUALCOMM Incorporated Common Stock,科技,通信设备,2026-09-04,168.74,1.1,0.36,0.1,5/8,171944297546.0
RIGL,usRIGL.OQ,Rigel Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-09-04,48.67,21.2,0.21,0.35,6/8,868240079.0
RIOT,usRIOT.OQ,Riot Platforms Inc. Common Stock,金融,银行,2026-09-04,21.8,6.2,11.16,3.12,5/8,7734086650.0
ROCK,usROCK.OQ,Gibraltar Industries Inc. Common Stock,工业,其他建材,2026-09-04,47.25,-5.9,5.71,3.23,6/8,1375254577.0
RELY,usRELY.OQ,Remitly Global Inc. Common Stock,非必需消费,互联网服务,2026-09-04,26.17,7.2,-1.76,-2.79,6/8,5450864391.0
RPRX,usRPRX.OQ,Royalty Pharma plc Class A Ordinary Shares,医疗保健,化学制药,2026-09-04,63.96,13.1,0.99,0.13,8/8,35535074407.0
RNW,usRNW.OQ,ReNew Energy Global plc Class A Ordinary Shares,公用事业,电力,2026-09-04,6.87,11.3,0.76,0.59,5/8,2485226332.0
SBCF,usSBCF.OQ,Seacoast Banking Corporation of Florida Common Stock,金融,银行,2026-09-04,34.6,0.1,1.67,0.64,5/8,3330704286.0
SAFT,usSAFT.OQ,Safety Insurance Group Inc. Common Stock,金融,非银行金融,2026-09-04,103.15,0.6,0.03,0.05,5/8,1521485154.0
RXRX,usRXRX.OQ,Recursion Pharmaceuticals Inc. Class A Common Stock,医疗保健,生物医药,2026-09-04,3.63,12.7,6.78,5.52,6/8,1868344173.0
SCSC,usSCSC.OQ,ScanSource Inc. Common Stock,科技,电子器件,2026-09-04,58.48,6.4,2.31,1.07,7/8,1131421750.0
ROKU,usROKU.OQ,Roku Inc. Class A Common Stock,Telecommunications,广播电视,2026-09-04,155.59,1.6,-1.25,-1.72,5/8,23539248483.0
SBET,usSBET.OQ,Sharplink Inc. Common Stock,科技,计算机软件,2026-09-04,8.68,35.0,1.78,-3.34,5/8,1807300385.0
SGMT,usSGMT.OQ,Sagimet Biosciences Inc. Series A Common Stock,医疗保健,化学制药,2026-09-04,10.94,20.8,0.79,0.18,6/8,668879987.0
SBRA,usSBRA.OQ,Sabra Health Care REIT Inc. Common Stock,房地产,房地产开发,2026-09-04,20.78,0.2,-0.63,-0.72,5/8,5367272504.0
SEDG,usSEDG.OQ,SolarEdge Technologies Inc. Common Stock,科技,电子设备制造,2026-09-04,34.2,7.7,1.84,1.18,6/8,2035271744.0
SFD,usSFD.OQ,Smithfield Foods Inc. Common Stock,必需消费,食品,2026-09-04,21.97,-12.3,-0.59,-0.27,5/8,8686509528.0
SIGI,usSIGI.OQ,Selective Insurance Group Inc. Common Stock,金融,非银行金融,2026-09-04,92.19,-3.8,-0.34,-1.08,5/8,5502995213.0
SLAB,usSLAB.OQ,Silicon Laboratories Inc. Common Stock,科技,半导体,2026-09-04,220.58,0.6,0.15,-0.06,7/8,7301648310.0
SIRI,usSIRI.OQ,SiriusXM Holdings Inc. Common Stock,非必需消费,广播电视,2026-09-04,28.99,-2.2,-1.04,-2.62,6/8,9609777062.0
SBAC,usSBAC.OQ,SBA Communications Corporation Class A Common Stock,房地产,房地产开发,2026-09-04,189.44,3.7,0.01,-1.09,7/8,19730266698.0
SBLK,usSBLK.OQ,Star Bulk Carriers Corp. Common Shares,非必需消费,港口航运,2026-09-04,32.42,15.6,2.31,1.73,7/8,3299061837.0
SLDE,usSLDE.OQ,Slide Insurance Holdings Inc. Common Stock,金融,非银行金融,2026-09-04,24.67,17.1,1.67,-0.24,8/8,2727553639.0
SFNC,usSFNC.OQ,Simmons First National Corporation Class A Common Stock,金融,银行,2026-09-04,23.69,1.0,4.21,3.09,7/8,3294914389.0
SOLS,usSOLS.OQ,Solstice Advanced Materials Inc. Common Stock,工业,航空航天装备,2026-09-04,63.73,4.7,3.92,3.85,7/8,8954226191.0
SLN,usSLN.OQ,Silence Therapeutics Plc American Depository Share,医疗保健,生物医药,2026-09-04,14.59,22.1,-1.29,-1.35,6/8,633204000.0
SNDX,usSNDX.OQ,Syndax Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-09-04,20.56,0.8,-0.15,-0.58,8/8,1793978458.0
SGML,usSGML.OQ,Sigma Lithium Corporation Common Shares,基础材料,基本金属,2026-09-04,12.39,8.9,-2.35,-2.98,5/8,1373333419.0
SRAD,usSRAD.OQ,Sportradar Group AG Class A Ordinary Shares,科技,互联网服务,2026-09-04,12.9,-0.9,0.11,-1.6,5/8,4037257864.0
STBA,usSTBA.OQ,S&T Bancorp Inc. Common Stock,金融,银行,2026-09-04,50.64,0.3,1.57,1.06,5/8,1758337431.0
SRPT,usSRPT.OQ,Sarepta Therapeutics Inc. Common Stock (DE),医疗保健,生物医药,2026-09-04,22.5,34.1,-0.89,-2.13,6/8,2055501829.0
SMTC,usSMTC.OQ,Semtech Corporation Common Stock,科技,半导体,2026-09-04,147.89,6.1,10.12,9.22,6/8,13115684454.0
SMMT,usSMMT.OQ,Summit Therapeutics Inc. Common Stock,医疗保健,化学制药,2026-09-04,17.61,26.1,12.46,2.8,7/8,11351976836.0
SONO,usSONO.OQ,Sonos Inc. Common Stock,必需消费,消费电子设备,2026-09-04,15.36,-1.8,-3.35,-4.95,5/8,1813446698.0
SPT,usSPT.OQ,Sprout Social Inc Class A Common Stock,科技,计算机软件,2026-09-04,11.36,9.9,-0.18,-0.09,5/8,644701136.0
SNDK,usSNDK.OQ,Sandisk Corporation Common Stock,科技,计算机硬件,2026-09-04,1740.0,43.5,12.2,11.9,6/8,219536257529.0
SITM,usSITM.OQ,SiTime Corporation Common Stock,科技,半导体,2026-09-04,612.09,-15.6,7.7,6.55,5/8,17951506361.0
STNE,usSTNE.OQ,StoneCo Ltd. Class A Common Shares,科技,计算机软件,2026-09-04,10.11,-4.6,-0.84,-2.03,6/8,2398066563.0
SLM,usSLM.OQ,SLM Corporation Common Stock,金融,非银行金融,2026-09-04,27.08,-0.6,3.29,2.73,6/8,5033219535.0
STAA,usSTAA.OQ,STAAR Surgical Company Common Stock,医疗保健,医疗器械,2026-09-04,23.47,-3.1,0.19,-0.47,7/8,1146291474.0
SMPL,usSMPL.OQ,The Simply Good Foods Company Common Stock,必需消费,食品,2026-09-04,11.45,3.2,0.4,-0.35,7/8,932374144.0
STEP,usSTEP.OQ,StepStone Group Inc. Class A Common Stock,金融,非银行金融,2026-09-04,50.92,10.5,0.76,0.02,5/8,6007284533.0
SMCI,usSMCI.OQ,Super Micro Computer Inc. Common Stock,科技,计算机硬件,2026-09-04,39.59,27.2,5.94,4.54,7/8,24185062576.0
STLD,usSTLD.OQ,Steel Dynamics Inc.,工业,钢铁,2026-09-04,242.06,-7.8,-0.8,-1.61,6/8,33811095959.0
TARS,usTARS.OQ,Tarsus Pharmaceuticals Inc. Common Stock,医疗保健,生物医药,2026-09-04,90.78,40.1,11.97,9.1,8/8,3100333667.0
TBBK,usTBBK.OQ,The Bancorp Inc Common Stock,金融,银行,2026-09-04,66.87,-4.0,0.33,-1.28,6/8,2704165437.0
TCBK,usTCBK.OQ,TriCo Bancshares Common Stock,金融,银行,2026-09-04,54.4,-5.0,1.05,0.17,5/8,1730993015.0
TGTX,usTGTX.OQ,TG Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-04,55.99,12.5,-1.15,-1.27,6/8,8423389987.0
SSNC,usSSNC.OQ,SS&C Technologies Holdings Inc. Common Stock,科技,计算机软件,2026-09-04,83.65,6.0,0.25,-1.16,7/8,19488097418.0
TLN,usTLN.OQ,Talen Energy Corporation Common Stock,公用事业,电力,2026-09-04,317.0,-8.8,4.95,3.76,5/8,14675658389.0
SYM,usSYM.OQ,Symbotic Inc. Class A Common Stock,工业,非银行金融,2026-09-04,42.94,6.9,6.39,3.22,5/8,24560997362.0
THRM,usTHRM.OQ,Gentherm Inc Common Stock,非必需消费,汽车,2026-09-04,40.7,-1.4,2.85,1.7,6/8,1233432584.0
TH,usTH.OQ,Target Hospitality Corp. Common Stock,非必需消费,休闲服务,2026-09-04,19.52,18.2,6.09,5.29,6/8,1671681038.0
TMUS,usTMUS.OQ,T-Mobile US Inc. Common Stock,Telecommunications,通信运营,2026-09-04,181.52,3.0,-2.72,-3.46,5/8,192662548411.0
TRI,usTRI.OQ,Thomson Reuters Corporation Common Shares,非必需消费,平面媒体,2026-09-04,105.68,4.4,-2.9,-5.44,5/8,44381340000.0
SWKS,usSWKS.OQ,Skyworks Solutions Inc. Common Stock,科技,半导体,2026-09-04,74.02,4.8,4.71,3.52,6/8,10024496737.0
TRMD,usTRMD.OQ,TORM plc Class A Common Stock,非必需消费,港口航运,2026-09-04,35.18,19.3,3.83,2.93,8/8,3048087827.0
TRMK,usTRMK.OQ,Trustmark Corporation Common Stock,金融,银行,2026-09-04,46.62,-1.1,1.77,1.22,7/8,2685183480.0
SYBT,usSYBT.OQ,Stock Yards Bancorp Inc. Common Stock,金融,银行,2026-09-04,79.49,-4.9,-0.19,-0.98,6/8,2484710107.0
SYNA,usSYNA.OQ,Synaptics Incorporated Common Stock $0.001 Par Value,科技,半导体,2026-09-04,98.99,-6.8,2.41,1.34,6/8,3742538560.0
TTMI,usTTMI.OQ,TTM Technologies Inc. Common Stock,科技,电子设备制造,2026-09-04,125.6,-8.5,8.8,8.85,6/8,12820956749.0
TIGO,usTIGO.OQ,Millicom International Cellular S.A. Common Stock,Telecommunications,通信运营,2026-09-04,94.83,-2.3,-0.21,-1.13,6/8,16110726117.0
TSLA,usTSLA.OQ,Tesla Inc. Common Stock,工业,汽车,2026-09-04,354.08,7.8,-3.32,-5.92,6/8,1365832479793.0
TSEM,usTSEM.OQ,Tower Semiconductor Ltd. Ordinary Shares,科技,半导体,2026-09-04,222.34,-11.9,8.52,7.85,6/8,25005848130.0
VC,usVC.OQ,Visteon Corporation Common Stock,非必需消费,汽车,2026-09-04,102.64,-1.1,0.83,0.36,5/8,2768049033.0
TYRA,usTYRA.OQ,Tyra Biosciences Inc. Common Stock,医疗保健,生物医药,2026-09-04,28.65,8.1,14.47,15.25,5/8,1564729341.0
TTD,usTTD.OQ,The Trade Desk Inc. Class A Common Stock,科技,互联网服务,2026-09-04,14.43,4.6,-1.49,-4.37,7/8,6122538928.0
ULTA,usULTA.OQ,Ulta Beauty Inc. Common Stock,非必需消费,零售,2026-09-04,564.12,-0.2,1.98,1.26,7/8,23351363842.0
VOR,usVOR.OQ,Vor Biopharma Inc. Common Stock,医疗保健,生物医药,2026-09-04,25.05,5.8,4.15,3.34,5/8,1400371499.0
VERA,usVERA.OQ,Vera Therapeutics Inc. Class A Common Stock,医疗保健,生物医药,2026-09-04,35.89,9.1,2.45,2.57,6/8,2653371995.0
VRNS,usVRNS.OQ,Varonis Systems Inc. Common Stock,科技,计算机软件,2026-09-04,46.09,5.9,0.88,-0.9,8/8,4755224079.0
VKTX,usVKTX.OQ,Viking Therapeutics Inc. Common Stock,医疗保健,生物医药,2026-09-04,34.87,1.8,3.25,2.62,5/8,4010527974.0
VIR,usVIR.OQ,Vir Biotechnology Inc. Common Stock,医疗保健,生物医药,2026-09-04,11.39,29.1,-0.96,-0.52,5/8,1874912815.0
VOD,usVOD.OQ,Vodafone Group Plc American Depositary Shares,Telecommunications,通信运营,2026-09-04,16.9,4.4,3.57,1.93,7/8,37871859358.0
WAFD,usWAFD.OQ,WaFd Inc. Common Stock,金融,非银行金融,2026-09-04,36.3,-1.6,1.27,0.89,6/8,2680107520.0
VTRS,usVTRS.OQ,Viatris Inc. Common Stock,医疗保健,化学制药,2026-09-04,16.88,3.5,-0.25,-0.35,6/8,19353756058.0
VRTX,usVRTX.OQ,Vertex Pharmaceuticals Incorporated Common Stock,医疗保健,生物医药,2026-09-04,546.12,10.1,-1.69,-2.12,5/8,138716629096.0
WLFC,usWLFC.OQ,Willis Lease Finance Corporation Common Stock,非必需消费,贸易,2026-09-04,56.22,-7.7,2.18,1.28,6/8,1161023135.0
VSAT,usVSAT.OQ,ViaSat Inc. Common Stock,非必需消费,通信设备,2026-09-04,75.32,-6.3,7.55,5.02,7/8,9850917973.0
WERN,usWERN.OQ,Werner Enterprises Inc. Common Stock,工业,物流,2026-09-04,40.04,6.7,4.87,4.0,5/8,2332511597.0
WSBC,usWSBC.OQ,WesBanco Inc. Common Stock,金融,银行,2026-09-04,41.33,0.0,2.55,0.98,7/8,3878434151.0
WFRD,usWFRD.OQ,Weatherford International plc Ordinary Shares,非必需消费,石油天然气,2026-09-04,95.88,10.4,-0.56,-0.57,6/8,6308318984.0
WULF,usWULF.OQ,TeraWulf Inc. Common Stock,金融,非银行金融,2026-09-04,16.51,-3.3,6.82,1.73,5/8,7968529772.0
WMG,usWMG.OQ,Warner Music Group Corp. Class A Common Stock,非必需消费,影视动漫,2026-09-04,28.78,9.9,-0.27,-2.61,6/8,14610455848.0
VSTM,usVSTM.OQ,Verastem Inc. Common Stock,医疗保健,生物医药,2026-09-04,8.2,21.7,3.6,2.76,8/8,669263829.0
WMT,usWMT.OQ,Walmart Inc. Common Stock,非必需消费,零售,2026-09-04,107.14,-4.0,-0.06,-1.18,5/8,830345979033.0
WTFC,usWTFC.OQ,Wintrust Financial Corporation Common Stock,金融,银行,2026-09-04,154.12,-2.9,1.29,0.39,5/8,10329039548.0
WSFS,usWSFS.OQ,WSFS Financial Corporation Common Stock,金融,非银行金融,2026-09-04,79.37,-2.3,1.36,0.75,6/8,4016743365.0
WLTH,usWLTH.OQ,Wealthfront Corporation Common Stock,金融,非银行金融,2026-09-04,9.58,-1.2,4.86,2.68,5/8,1389059309.0
ZD,usZD.OQ,Ziff Davis Inc. Common Stock,Telecommunications,营销服务,2026-09-04,55.7,3.4,-0.9,-1.08,6/8,1906711637.0
ZYME,usZYME.OQ,Zymeworks Inc. Common Stock,医疗保健,化学制药,2026-09-04,29.19,24.0,-3.31,-2.37,5/8,2079460558.0
ZLAB,usZLAB.OQ,Zai Lab Limited American Depositary Shares,医疗保健,生物医药,2026-09-04,26.23,12.5,-0.97,-2.85,5/8,2922289915.0
ZBIO,usZBIO.OQ,Zenas BioPharma Inc. Common Stock,医疗保健,化学制药,2026-09-04,32.88,1.4,0.28,-0.12,6/8,2153438928.0
XP,usXP.OQ,XP Inc. Class A Common Stock,金融,非银行金融,2026-09-04,19.86,22.3,0.67,-0.7,8/8,9231135634.0
ZION,usZION.OQ,Zions Bancorporation N.A. Common Stock,金融,银行,2026-09-04,69.37,-0.7,1.55,0.09,5/8,9971533214.0
ABR,usABR.N,Arbor Realty Trust Common Stock,房地产,房地产开发,2026-09-04,5.25,1.4,2.31,1.16,5/8,943983698.0
XRAY,usXRAY.OQ,DENTSPLY SIRONA Inc. Common Stock,医疗保健,医疗器械,2026-09-04,11.38,-6.1,1.17,-0.44,8/8,2178937865.0
ACA,usACA.N,Arcosa Inc. Common Stock,工业,建筑施工,2026-09-04,145.45,0.4,-0.01,-0.02,6/8,7133255075.0
ABEV,usABEV.N,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),必需消费,饮料,2026-09-04,3.02,0.7,0.87,-0.66,6/8,45708752392.0
ABG,usABG.N,Asbury Automotive Group Inc Common Stock,非必需消费,汽车,2026-09-04,217.26,1.4,1.77,0.86,6/8,3767927859.0
ACI,usACI.N,Albertsons Companies Inc. Class A Common Stock,必需消费,贸易,2026-09-04,12.55,4.5,0.15,-0.32,7/8,6018038469.0
AESI,usAESI.N,Atlas Energy Solutions Inc. Common Stock,工业,石油天然气,2026-09-04,13.46,19.4,3.32,2.2,7/8,1508791654.0
ADNT,usADNT.N,Adient plc Ordinary Shares,非必需消费,汽车,2026-09-04,20.01,3.0,4.25,2.25,5/8,1461757831.0
AES,usAES.N,The AES Corporation Common Stock,工业,电力,2026-09-04,14.79,0.4,0.04,0.07,6/8,10508951020.0
ADM,usADM.N,Archer-Daniels-Midland Company Common Stock,必需消费,农业,2026-09-04,84.61,11.2,-0.12,0.27,7/8,38600143002.0
AFL,usAFL.N,AFLAC Incorporated Common Stock,金融,非银行金融,2026-09-04,117.21,-5.5,-0.29,-0.97,6/8,58882770350.0
AEO,usAEO.N,American Eagle Outfitters Inc. Common Stock,非必需消费,零售,2026-09-04,17.39,-3.2,3.41,2.23,6/8,2947614927.0
AEG,usAEG.N,Aegon Ltd. New York Registry Shares,金融,非银行金融,2026-09-04,9.14,-1.8,0.38,-0.65,6/8,17581434197.0
AGCO,usAGCO.N,AGCO Corporation Common Stock,工业,专用设备,2026-09-04,133.4,30.1,6.41,6.02,8/8,7812739687.0
AIN,usAIN.N,Albany International Corporation Common Stock,非必需消费,通用设备,2026-09-04,62.43,0.1,4.72,-0.26,7/8,1674464000.0
ALG,usALG.N,Alamo Group Inc. Common Stock,工业,专用设备,2026-09-04,173.56,2.9,2.14,1.18,7/8,2005653322.0
AMP,usAMP.N,Ameriprise Financial Inc. Common Stock,金融,非银行金融,2026-09-04,560.56,1.6,0.73,-0.8,6/8,50367538224.0
ALV,usALV.N,Autoliv Inc. Common Stock,非必需消费,汽车,2026-09-04,125.2,2.6,2.06,0.12,6/8,9046993416.0
ALLY,usALLY.N,Ally Financial Inc. Common Stock,金融,非银行金融,2026-09-04,43.73,0.0,1.81,0.32,5/8,12940654940.0
AI,usAI.N,C3.ai Inc. Class A Common Stock,科技,计算机软件,2026-09-04,10.46,2.3,-1.96,-4.04,6/8,1507857987.0
AM,usAM.N,Antero Midstream Corporation Common Stock,公用事业,石油天然气,2026-09-04,22.6,6.3,0.54,0.62,6/8,10722885660.0
AN,usAN.N,AutoNation Inc. Common Stock,非必需消费,汽车,2026-09-04,212.36,1.5,3.01,2.5,7/8,6498762635.0
AIZ,usAIZ.N,Assurant Inc. Common Stock,金融,非银行金融,2026-09-04,285.74,-1.0,0.19,-0.68,5/8,14230400017.0
ALL,usALL.N,Allstate Corporation (The) Common Stock,金融,非银行金融,2026-09-04,259.57,-2.4,-0.51,-1.35,5/8,66200739890.0
AMRC,usAMRC.N,Ameresco Inc. Class A Common Stock,非必需消费,建筑施工,2026-09-04,23.15,-9.7,3.15,1.67,5/8,1175947236.0
ASB,usASB.N,Associated Banc-Corp Common Stock,金融,银行,2026-09-04,31.07,0.1,1.52,0.52,6/8,5826011980.0
ARLO,usARLO.N,Arlo Technologies Inc. Common Stock,非必需消费,电子设备制造,2026-09-04,13.97,-8.3,6.18,3.64,7/8,1405429750.0
